model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,backend,throughput_infps,trace_source,qps,repeat
mobilenet_v3_large,FP32,2,25W,default,inference,128,64,15.902208,15.481370339350182,13.106879999999999,15.902208,1.0271834890210036,19.730309191110493,7.164767974555525,0.0,59.593,0.2574093356057139,102.19597476507356,0.047094919246577674,6.595556090000173,2170.0,trt-fp32,328.8363906254782,ina3221,328.825,2
mobilenet_v3_large,FP32,2,MAXN,default,inference,128,64,17.362175999999998,16.894725610017886,14.3014144,17.362175999999998,1.027668421540089,21.69568159448324,7.487685634103314,0.0,60.625,0.3286055146891502,111.21898685246381,0.04750917849314985,6.5692415369994706,2341.0,trt-fp32,355.92906593956343,ina3221,355.878,0
mobilenet_v3_large,FP32,2,MAXN,default,inference,128,64,17.40128,16.944102632727272,14.51584,17.372799999999998,1.0269815036642718,20.285014201423476,7.692107620412636,0.0,61.25,0.25236446127386536,111.40693475122345,0.04769132480788675,6.572359043999313,2336.0,trt-fp32,355.35401417363903,ina3221,355.38,1
mobilenet_v3_large,FP32,2,MAXN,default,inference,128,64,17.45088,17.018434971428576,14.6708064,17.45088,1.0254103875766154,22.20585294355625,7.491521919398696,0.0,61.75,0.23775295679284336,111.90995519022313,0.04800941878602451,6.5628950809987145,2331.0,trt-fp32,354.93408738408806,ina3221,354.859,2
mobilenet_v3_large,FP32,4,15W,default,inference,128,64,14.34304,13.981645001751314,11.984895999999999,14.34304,1.0258478167771687,14.784130011049124,7.306497548645575,0.0,56.25,0.27029793575392547,92.64902005633645,0.10203636570081107,6.616411773000436,908.0,trt-fp32,137.06782647343042,ina3221,137.12,0
mobilenet_v3_large,FP32,4,15W,default,inference,128,64,14.303744,13.980046274223033,12.1544192,14.303744,1.0231542671195455,16.255361401911237,6.5178028788550915,0.0,56.937,0.22058608710159333,92.50293047280888,0.10187547408899657,6.615449361999708,908.0,trt-fp32,137.20594906301721,ina3221,137.184,1
mobilenet_v3_large,FP32,4,15W,default,inference,128,64,14.398144,14.05632892058347,12.166246399999999,14.398144,1.0243175214060332,17.846731204469968,7.377185347111208,0.0,57.593,0.21501287380729553,93.09474797125992,0.10174289395766112,6.626523160999568,915.0,trt-fp32,138.07756629881402,ina3221,138.041,2
mobilenet_v3_large,FP32,4,25W,default,inference,128,64,17.64608,17.078491651567948,14.054214400000001,17.60704,1.0332341028711365,21.69024177035719,10.805437089029157,0.0,59.406,0.4036439462997613,113.2277195949853,0.0876375538660877,6.62034639400008,1292.0,trt-fp32,194.8591314970482,ina3221,194.785,0
mobilenet_v3_large,FP32,4,25W,default,inference,128,64,17.64608,17.12200039408867,14.2472704,17.630464000000003,1.030608550043736,21.89145616801138,10.528340003223317,0.0,60.187,0.3031217328876644,113.27308935296223,0.08760486415542322,6.618168527000307,1293.0,trt-fp32,195.07695351307697,ina3221,195.062,1
mobilenet_v3_large,FP32,4,25W,default,inference,128,64,17.60704,17.03150492753623,13.8361216,17.60704,1.0337923791768546,22.73382822077177,10.803788733124431,0.0,60.875,0.3147313461663834,113.35563163147563,0.08766870195783112,6.645942086001014,1293.0,trt-fp32,194.41024637985737,ina3221,194.464,2
mobilenet_v3_large,FP32,4,MAXN,default,inference,128,64,19.410048,18.835581132799998,15.8003712,19.371072,1.0304990253897521,25.37457395160205,11.193391807660166,0.0,61.875,0.36789243797799587,123.94921195681792,0.08942944585628998,6.582140675998744,1386.0,trt-fp32,210.32184200323908,ina3221,210.251,0
mobilenet_v3_large,FP32,4,MAXN,default,inference,128,64,19.29312,18.768161623188405,15.9452928,19.29312,1.0279706871323506,25.948472219453638,10.053756187133889,0.0,62.468,0.2864988016308995,123.66593523251726,0.09000431967432115,6.584673725999892,1374.0,trt-fp32,208.39162386915405,ina3221,208.44,1
mobilenet_v3_large,FP32,4,MAXN,default,inference,128,64,19.410048,18.824453600000002,15.704409600000002,19.378176,1.0311081751663698,25.487310571373616,11.172057789834348,0.0,63.156,0.296271179523885,124.2577295550771,0.08971677224193293,6.585698957000204,1385.0,trt-fp32,210.30661029980593,ina3221,210.364,2
mobilenet_v3_large,FP32,8,15W,default,inference,128,64,15.49664,15.011179240143369,12.504672,15.457408,1.032339948253925,19.65255867114359,9.663701423783818,0.0,56.812,0.32595903361436845,99.91566630939374,0.18852012511206367,6.654385186000582,530.0,trt-fp32,79.55246278480631,ina3221,79.5493,0
mobilenet_v3_large,FP32,8,15W,default,inference,128,64,15.667200000000001,15.059532663101603,12.51648,15.628032,1.0403510089252161,18.420453612671338,7.481348551449967,0.0,57.593,0.26060745640408,100.25992229116825,0.18952726331033695,6.6482281410008,529.0,trt-fp32,79.51794500900579,ina3221,79.5093,1
mobilenet_v3_large,FP32,8,15W,default,inference,128,64,15.510528,15.055797352415025,12.67392,15.47136,1.0302030265778008,19.49107520145845,7.387487397328261,0.0,58.187,0.25919001771448347,100.0186711373875,0.18907121197993856,6.629926277999402,529.0,trt-fp32,79.6851217919192,ina3221,79.6199,2
mobilenet_v3_large,FP32,8,25W,default,inference,128,64,19.215168000000002,18.51960418637993,14.6884608,19.215168000000002,1.0375582440434454,25.273644445410035,12.928896468313633,0.0,60.156,0.45974552129419693,123.14076815159258,0.16375102147818163,6.643662967999262,752.0,trt-fp32,113.10519357611861,ina3221,113.153,0
mobilenet_v3_large,FP32,8,25W,default,inference,128,64,19.215168000000002,18.55494936247723,15.0337024,19.176192,1.035581807561162,25.969779863795715,12.946810183822471,0.0,61.093,0.3556001215916328,123.20421811179884,0.16361781953758145,6.639213524000297,753.0,trt-fp32,113.33346084076379,ina3221,113.302,1
mobilenet_v3_large,FP32,8,25W,default,inference,128,64,19.254144,18.63725372972973,15.2226432,19.254144,1.0330998482510447,25.300676995224606,12.870215186303168,0.0,61.812,0.32724431895085243,123.64465935905343,0.16442108957320936,6.644359194000572,752.0,trt-fp32,113.17712235601746,ina3221,113.224,2
mobilenet_v3_large,FP32,8,MAXN,default,inference,128,64,20.977919999999997,20.29791889081456,16.8303616,20.939072,1.0335010260334205,28.84375664463174,12.915517918423419,0.0,62.906,0.3983847277328704,133.81080214598234,0.16831547439746206,6.595612932998847,795.0,trt-fp32,120.42451530265807,ina3221,120.368,0
mobilenet_v3_large,FP32,8,MAXN,default,inference,128,64,20.977919999999997,20.336671941499088,16.994598399999997,20.939072,1.0315316124656748,29.022350892901045,12.9581179109489,0.0,63.812,0.3225354706747719,134.0738517239987,0.1688587553198976,6.5919881829995575,794.0,trt-fp32,120.38591432691933,ina3221,120.376,1
mobilenet_v3_large,FP32,8,MAXN,default,inference,128,64,21.016768,20.294622575342462,16.8205856,20.977919999999997,1.0355830921209113,29.158384361309775,11.198892721897261,0.0,64.375,0.2989059607841729,134.16480244667233,0.16854874679230192,6.600670687999809,796.0,trt-fp32,120.48474097884296,ina3221,120.532,2
mobilenet_v3_large,FP32,16,15W,default,inference,128,64,16.450560000000003,15.841062666666666,13.309584,16.372224,1.038475785757471,21.342163904769784,9.778148631608426,0.0,57.281,0.3456335570744026,105.60489236699811,0.3679612974459865,6.670972335999977,287.0,trt-fp32,42.98940359402951,ina3221,42.9595,0
mobilenet_v3_large,FP32,16,15W,default,inference,128,64,16.293888000000003,15.828596958123953,13.3099392,16.293888000000003,1.0293955960283163,19.531391636469024,10.677107316465783,0.0,58.031,0.2538778982250491,105.65253713729828,0.3681273070986003,6.673071045999677,287.0,trt-fp32,42.98893360507115,ina3221,42.9638,1
mobilenet_v3_large,FP32,16,15W,default,inference,128,64,16.293888000000003,15.833628981132076,13.250611200000002,16.293888000000003,1.029068447884966,18.474248926403966,10.336408973737157,0.0,58.843,0.25007297734677725,105.63848914536749,0.36936534666212406,6.661908905998644,286.0,trt-fp32,42.89723663293718,ina3221,42.9665,2
mobilenet_v3_large,FP32,16,25W,default,inference,128,64,20.389888,19.641164567272728,15.6025728,20.350976,1.0381201140168053,28.51793700024881,14.083047482684622,0.0,60.937,0.4802188734925602,130.92974402131327,0.31856385406645565,6.660358680001082,411.0,trt-fp32,61.619052607222706,ina3221,61.6019,0
mobilenet_v3_large,FP32,16,25W,default,inference,128,64,20.3952,19.693542857142855,15.725952,20.3952,1.035628792033357,27.785099267304346,14.386224037094044,0.0,61.875,0.3786660741108128,131.4247167979507,0.3189920310629872,6.674395256000935,412.0,trt-fp32,61.655081263614356,ina3221,61.6334,1
mobilenet_v3_large,FP32,16,25W,default,inference,128,64,20.472896000000002,19.72012947779751,15.7925376,20.472896000000002,1.0381724939002057,28.913316524606618,14.352352517223776,0.0,62.625,0.3490992877182963,131.72548435022594,0.31972204939375226,6.666818145000434,412.0,trt-fp32,61.74860025211611,ina3221,61.7123,2
mobilenet_v3_large,FP32,16,MAXN,default,inference,128,64,21.99296,21.239687502664296,17.267392,21.990527999999998,1.0354653286325994,29.713839461185852,14.808147068341839,0.0,63.718,0.44143618958586067,141.0502308312196,0.33110382824229956,6.621751704000417,426.0,trt-fp32,64.27303562117,ina3221,64.2509,0
mobilenet_v3_large,FP32,16,MAXN,default,inference,128,64,22.03168,21.28821905035971,17.63632,21.954240000000002,1.0349235860398442,31.8241740646807,14.69106677695711,0.0,64.656,0.34447208733735474,141.3181960276347,0.3317328545249641,6.623904751000737,426.0,trt-fp32,64.24823731287684,ina3221,64.2631,1
mobilenet_v3_large,FP32,16,MAXN,default,inference,128,64,21.99296,21.332117569060774,17.7847488,21.989088,1.0309787543969702,30.755181495440066,12.93405911484795,0.0,65.218,0.31047601754657667,141.2440441368297,0.33233892738077575,6.619540273000894,425.0,trt-fp32,64.1480505079617,ina3221,64.1802,2
mobilenet_v3_large,FP16,1,15W,default,inference,128,64,10.661760000000001,10.504795473684212,9.532032,10.661760000000001,1.014942178237454,6.626214458270861,3.6731109277398803,0.0,53.875,0.12597461010377473,68.93849558860428,0.021658339801635024,6.565468033000798,3183.0,trt-fp16,484.4473487366391,ina3221,484.422,0
mobilenet_v3_large,FP16,1,15W,default,inference,128,64,10.740736,10.561634867383512,9.69024,10.740736,1.0169577091866324,7.442274252319025,3.639447263572917,0.0,54.312,0.09787175056041707,69.42935543011797,0.021888195280617265,6.568089266000243,3172.0,trt-fp16,482.92671554738575,ina3221,482.996,1
mobilenet_v3_large,FP16,1,15W,default,inference,128,64,10.701248,10.540549049541285,9.729792,10.701248,1.0152457855566555,6.566089662729059,3.287633360676437,0.0,54.593,0.09195543316383419,69.18948528152,0.021833223503161883,6.563643384000898,3169.0,trt-fp16,482.69714132147936,ina3221,482.744,2
mobilenet_v3_large,FP16,1,25W,default,inference,128,64,12.41856,12.168554076124568,10.7348128,12.41856,1.020545244924864,10.864077776934884,3.6345429738733466,0.0,55.531,0.2183202615124028,80.02524799863926,0.018162788923885443,6.573092344000543,4406.0,trt-fp16,669.5126936071078,ina3221,669.44,0
mobilenet_v3_large,FP16,1,25W,default,inference,128,64,12.379136,12.083421028571427,10.740736,12.35904,1.0244727855405642,10.963596414536665,3.5936905424952816,0.0,56.062,0.16569142550725696,79.47372921991635,0.01819453507781968,6.570190060998357,4368.0,trt-fp16,664.1122211418697,ina3221,664.089,1
mobilenet_v3_large,FP16,1,25W,default,inference,128,64,12.339711999999999,12.088329703971118,10.8058912,12.31968,1.0207954533161268,9.967970209311654,3.62950023921006,0.0,56.343,0.15617635657496734,79.69677781644228,0.018059546298763263,6.589309020000655,4413.0,trt-fp16,669.5147680263609,ina3221,669.439,2
mobilenet_v3_large,FP16,1,MAXN,default,inference,128,64,13.3824,13.124260286238533,11.7562368,13.34304,1.0196688962373095,13.086959788444657,4.8063593416354005,0.0,57.093,0.21281263778641232,85.77217908805213,0.01808776446395026,6.53579269599868,4742.0,trt-fp16,725.0009137121733,ina3221,725.037,0
mobilenet_v3_large,FP16,1,MAXN,default,inference,128,64,13.3824,13.14425663366337,11.827200000000001,13.3824,1.0181176747361071,12.959378225662958,3.7555146675918127,0.0,57.562,0.20346740204844982,86.12496932544363,0.018074495136504436,6.550867541998741,4765.0,trt-fp16,727.3484076976686,ina3221,727.4,1
mobilenet_v3_large,FP16,1,MAXN,default,inference,128,64,13.461120000000001,13.213625589660742,11.9021056,13.439232,1.0187302424046976,14.107851766253102,3.743668469354735,0.0,58.0,0.17699649532626613,86.45433767527786,0.01813981067462817,6.543622549999782,4766.0,trt-fp16,727.8028271666167,ina3221,727.846,2
mobilenet_v3_large,FP16,2,15W,default,inference,128,64,11.866624,11.500134771331059,10.243968,11.787776,1.031868255107981,9.82571026027752,3.6902747876634563,0.0,54.031,0.19909528473675658,75.65146352646636,0.03209650552671462,6.574762358000953,2357.0,trt-fp16,358.13413086016027,ina3221,358.192,0
mobilenet_v3_large,FP16,2,15W,default,inference,128,64,11.827200000000001,11.526981482517483,10.3280864,11.787776,1.0260448511987157,11.066621502325239,3.6266797560818578,0.0,54.562,0.16338205151279248,75.89987783077615,0.03222924748652915,6.583193077000033,2355.0,trt-fp16,357.6103488301542,ina3221,357.61,1
mobilenet_v3_large,FP16,2,15W,default,inference,128,64,11.748352,11.542996282430213,10.4011392,11.748352,1.0177905036565214,11.105497823951342,3.673714744180822,0.0,55.062,0.14530900958065648,75.8005139876644,0.03225553786709123,6.567330339999899,2350.0,trt-fp16,357.2611013915865,ina3221,357.284,2
mobilenet_v3_large,FP16,2,25W,default,inference,128,64,13.7536,13.419594853146855,11.4940672,13.7536,1.0248893614530266,14.505120554491603,7.002155725294221,0.0,56.281,0.29681971294384024,88.38885909144267,0.02674398157078447,6.580533469999864,3305.0,trt-fp16,501.7454763379052,ina3221,501.684,0
mobilenet_v3_large,FP16,2,25W,default,inference,128,64,13.792896,13.456248000000002,11.7069568,13.7536,1.0250179693477706,13.227957771220655,6.598791976241144,0.0,56.843,0.23105452751313815,88.52432904609356,0.026776869039955704,6.580549296000754,3306.0,trt-fp16,502.0667869347088,ina3221,502.055,1
mobilenet_v3_large,FP16,2,25W,default,inference,128,64,13.792896,13.462677086092718,11.7148416,13.792896,1.0245284731852038,14.093954503926252,6.954313000637611,0.0,57.375,0.2088992044647091,88.60696747034405,0.026842462123703136,6.58304771999974,3301.0,trt-fp16,500.77594702016387,ina3221,500.759,2
mobilenet_v3_large,FP16,2,MAXN,default,inference,128,64,15.10432,14.733994479859895,12.75264,15.065088,1.0251340884270255,16.399548009917297,7.385416559294376,0.0,58.218,0.32090850676913046,96.56831958738414,0.027156445328285754,6.545281894001164,3556.0,trt-fp16,542.783450287095,ina3221,542.773,0
mobilenet_v3_large,FP16,2,MAXN,default,inference,128,64,15.143552,14.78024099821747,12.870719999999999,15.143552,1.0245808577699338,14.738074844158938,7.4079830709291805,0.0,58.75,0.2262861785507106,96.97121556691857,0.027208534109685347,6.551104127000144,3564.0,trt-fp16,543.8085176359726,ina3221,543.836,1
mobilenet_v3_large,FP16,2,MAXN,default,inference,128,64,15.10432,14.749840635379062,12.870719999999999,15.10432,1.024032758955421,14.984643942532479,7.373041336830905,0.0,59.156,0.2002430161338545,96.7221423859268,0.0271234274778258,6.5486901919994125,3566.0,trt-fp16,544.3340087111904,ina3221,544.282,2
mobilenet_v3_large,FP16,4,15W,default,inference,128,64,12.91008,12.604138474820145,10.898688,12.91008,1.0242731009176906,13.91493163972277,6.667406716929046,0.0,54.5,0.24442771996009338,83.31199913192751,0.05388874458727523,6.603458782999951,1546.0,trt-fp16,233.74379316435756,ina3221,233.79,0
mobilenet_v3_large,FP16,4,15W,default,inference,128,64,12.870719999999999,12.573682863157897,11.05664,12.83136,1.0236237178935417,14.43731979834647,6.191215486598147,0.0,55.156,0.19915737246649168,82.9327959855148,0.053470532550299675,6.589074642999549,1551.0,trt-fp16,235.27106477682875,ina3221,235.326,1
mobilenet_v3_large,FP16,4,15W,default,inference,128,64,12.870719999999999,12.591760344941958,11.1395648,12.870719999999999,1.0221541426628324,13.019950360981511,5.296021046286576,0.0,55.687,0.1838501448239486,83.05078241098877,0.0535811499425734,6.597184669000853,1550.0,trt-fp16,234.7650662043452,ina3221,234.836,2
mobilenet_v3_large,FP16,4,25W,default,inference,128,64,15.614336,15.091385346534654,12.48696,15.565296,1.0346522629604331,18.215667457088827,7.276716987609509,0.0,57.343,0.372705041677548,99.55836539771434,0.04527438171792376,6.597696237000491,2199.0,trt-fp16,332.9083939606361,ina3221,332.932,0
mobilenet_v3_large,FP16,4,25W,default,inference,128,64,15.535872,15.098661124555163,12.717216,15.535872,1.0289569301435473,18.180500876135124,7.28076746278599,0.0,57.875,0.2737063575845254,99.64036754963422,0.04537357356540721,6.588439344999642,2196.0,trt-fp16,332.79644522471443,ina3221,332.777,1
mobilenet_v3_large,FP16,4,25W,default,inference,128,64,15.49664,15.06391768115942,12.756576,15.463686399999998,1.028725749038166,18.035227352322135,6.837792589671254,0.0,58.5,0.26034949312787337,99.35716278084581,0.04505993776909107,6.594616070999109,2205.0,trt-fp16,333.9185942454309,ina3221,333.992,2
mobilenet_v3_large,FP16,4,MAXN,default,inference,128,64,17.088448,16.61532120508167,14.067968,17.049344,1.028475332440376,19.84948688872214,9.853359399077473,0.0,59.562,0.34217655645708184,109.36912059237092,0.04574199941128018,6.581218833998719,2391.0,trt-fp16,363.31590384168936,ina3221,363.385,0
mobilenet_v3_large,FP16,4,MAXN,default,inference,128,64,17.049344,16.625631946218487,14.2133632,17.049344,1.0254854705765268,19.552011278880027,7.48808173261566,0.0,60.156,0.2896063899244246,109.03605144853834,0.04587128794637709,6.554963004000456,2377.0,trt-fp16,362.0940751416257,ina3221,362.028,1
mobilenet_v3_large,FP16,4,MAXN,default,inference,128,64,17.088448,16.651379365313655,14.3045408,17.088448,1.02624819392421,19.589302170445137,9.420258406484804,0.0,60.718,0.2532369845105464,109.11548380497672,0.04602087043651486,6.552310940000098,2371.0,trt-fp16,361.29962010214666,ina3221,361.365,2
mobilenet_v3_large,FP16,8,15W,default,inference,128,64,14.225152,13.728813633802817,11.7621504,14.107263999999999,1.0361530412923012,14.852415444363688,7.216632252125133,0.0,54.906,0.2816446188084973,90.61465069943571,0.09990589933785636,6.589853878000213,907.0,trt-fp16,137.5150805734938,ina3221,137.529,0
mobilenet_v3_large,FP16,8,15W,default,inference,128,64,14.107263999999999,13.757625433224757,11.917875200000001,14.107263999999999,1.0254141652912618,16.496364889846667,7.264468319973304,0.0,55.718,0.24579512383295862,90.68715554348043,0.09976584768259673,6.595174046000466,909.0,trt-fp16,137.7206104092886,ina3221,137.734,1
mobilenet_v3_large,FP16,8,15W,default,inference,128,64,14.028672,13.675766660033167,11.8745088,13.989376,1.0258051595014548,14.362586278990655,7.270526366126326,0.0,56.218,0.22902762510729321,90.01903418212976,0.09924921078514858,6.58142302700071,907.0,trt-fp16,137.63327882629932,ina3221,137.571,2
mobilenet_v3_large,FP16,8,25W,default,inference,128,64,17.244864,16.69016300990099,13.645536,17.205759999999998,1.0332352050588092,21.021802377724686,10.653155153847457,0.0,58.125,0.42542539381398686,110.14135655210013,0.08478934299622796,6.600816289999784,1299.0,trt-fp16,196.7312663024405,ina3221,196.73,0
mobilenet_v3_large,FP16,8,25W,default,inference,128,64,17.283968,16.79149488054607,14.04832,17.283968,1.0293287240330513,21.610455645105453,9.775977172482111,0.0,58.968,0.3137597610581793,110.54268005261426,0.08496747121645984,6.594345089999479,1301.0,trt-fp16,197.1179730846284,ina3221,197.17,1
mobilenet_v3_large,FP16,8,25W,default,inference,128,64,17.283968,16.77383097986577,13.95008,17.244864,1.03041267202147,22.66845798481632,9.770407682909582,0.0,59.687,0.2909807644354144,110.4002503687959,0.08492326951445837,6.5942068040003505,1300.0,trt-fp16,196.97163314119592,ina3221,196.994,2
mobilenet_v3_large,FP16,8,MAXN,default,inference,128,64,19.09824,18.523826152727274,15.4142528,19.059264,1.0310094600616921,25.421198864805685,10.19086949859482,0.0,60.937,0.41320833348243935,121.61345173482869,0.08606755253703374,6.56121175699991,1413.0,trt-fp16,215.02417944920325,ina3221,215.095,0
mobilenet_v3_large,FP16,8,MAXN,default,inference,128,64,19.059264,18.4941320502693,15.4478592,19.059264,1.0305573653413203,25.701958825324358,11.173485220437161,0.0,61.625,0.32575307750143667,121.77614712979609,0.08636606179418162,6.571806665999247,1410.0,trt-fp16,214.31982768345378,ina3221,214.267,1
mobilenet_v3_large,FP16,8,MAXN,default,inference,128,64,19.09824,18.5084202591944,15.530111999999999,19.059264,1.0318676436208865,24.85588579814173,11.087789337048003,0.0,62.218,0.29763441484785214,121.54521889549899,0.08663237269814611,6.554550812999878,1403.0,trt-fp16,213.7205320795422,ina3221,213.762,2
mobilenet_v3_large,FP16,16,15W,default,inference,128,64,14.90816,14.446380616487453,11.9730688,14.90816,1.0319650572535466,16.33354617561131,7.402287402404949,0.0,55.781,0.34484785564326054,96.0330014843895,0.19206600296877901,6.63443890400049,500.0,trt-fp16,75.30031875905154,ina3221,75.2433,0
mobilenet_v3_large,FP16,16,15W,default,inference,128,64,14.868928,14.41762471957672,12.1544192,14.829696,1.0313021936137987,17.47715396741462,7.3910305648866395,0.0,56.562,0.26004135187417426,95.77779677072465,0.19193947248642215,6.630622761000268,499.0,trt-fp16,75.15872650201905,ina3221,75.2264,1
mobilenet_v3_large,FP16,16,15W,default,inference,128,64,14.868928,14.46073393177738,12.300288,14.868928,1.028227755945749,18.408624622489338,7.217181422604948,0.0,57.187,0.2548654438433434,95.84242962554029,0.1924546779629323,6.623304791999544,498.0,trt-fp16,75.1723050555991,ina3221,75.243,2
mobilenet_v3_large,FP16,16,25W,default,inference,128,64,18.42688,17.81180789473684,14.225152,18.42688,1.034531705534782,25.201854307294575,10.840747278647337,0.0,59.125,0.46272864614263287,117.77801247123057,0.16541855684161597,6.614042319999498,712.0,trt-fp16,107.5525624773126,ina3221,107.56,0
mobilenet_v3_large,FP16,16,25W,default,inference,128,64,18.465919999999997,17.859505101639346,14.511916800000002,18.465919999999997,1.033954742581584,24.366808926228217,10.859828839438395,0.0,60.031,0.3540361755753897,118.17293647059158,0.1652768342246036,6.6187849110010575,715.0,trt-fp16,107.87963355324267,ina3221,107.933,1
mobilenet_v3_large,FP16,16,25W,default,inference,128,64,18.50496,17.889225313028764,14.574688,18.474624,1.034419304145205,25.19413284838594,10.825083701178421,0.0,60.875,0.35294684476620636,118.29629223057802,0.16521828523823745,6.608972025000185,716.0,trt-fp16,108.18568379364751,ina3221,108.246,2
mobilenet_v3_large,FP16,16,MAXN,default,inference,128,64,20.000768,19.357872,16.045171200000002,19.961856,1.0332110884915449,25.898979815567795,11.208232213490724,0.0,61.875,0.42895905642717364,127.41028725669197,0.17171197743489483,6.579041489998417,742.0,trt-fp16,112.74422966330697,ina3221,112.677,0
mobilenet_v3_large,FP16,16,MAXN,default,inference,128,64,19.961856,19.340052943521595,16.25472,19.922944,1.032151052445112,25.993570352177084,11.147779111439814,0.0,62.531,0.3201507337423002,127.37397425263538,0.1718947020953244,6.5826750910000555,741.0,trt-fp16,112.48449434832224,ina3221,112.551,1
mobilenet_v3_large,FP16,16,MAXN,default,inference,128,64,20.000768,19.38648633962264,16.2168128,19.961856,1.0316860750120498,26.093655478665383,11.179384306946275,0.0,63.156,0.32001190304622407,127.6354519202755,0.17201543385481874,6.575195199000518,742.0,trt-fp16,112.71170680143331,ina3221,112.748,2
mobilenet_v3_large,INT8,1,15W,default,inference,128,64,10.661760000000001,10.417938139037433,9.650688,10.622272,1.0234040419235102,6.566530616837169,3.28382944882301,0.0,53.75,0.10071423018635516,68.23388151485932,0.021040358160610336,6.55239476800125,3243.0,trt-int8,494.0538725084253,ina3221,494.037,0
mobilenet_v3_large,INT8,1,15W,default,inference,128,64,10.701248,10.410784983725136,9.69024,10.622272,1.0279002031766995,6.780532130378332,3.6373870126831576,0.0,54.062,0.08238338414140679,68.29733972409292,0.021066421876648034,6.555518020999443,3242.0,trt-int8,493.6562175582551,ina3221,493.622,1
mobilenet_v3_large,INT8,1,15W,default,inference,128,64,10.543296,10.40964611599297,9.69024,10.543296,1.012839042030612,9.768291217892196,3.281167977617572,0.0,54.343,0.08264975414397782,68.30348957916557,0.021113907134208833,6.565242545000729,3235.0,trt-int8,492.1420823813154,ina3221,492.217,2
mobilenet_v3_large,INT8,1,25W,default,inference,128,64,12.142592,11.940418344322346,10.740736,12.142592,1.016931873729013,9.82572900404979,3.2895031914485893,0.0,55.25,0.19206991882952815,78.50647233901591,0.01736100670920299,6.574199288999807,4522.0,trt-int8,687.5617819382095,ina3221,687.489,0
mobilenet_v3_large,INT8,1,25W,default,inference,128,64,12.103168,11.872953489655174,10.8177376,12.103168,1.0193898266800598,11.02278212846198,3.598127366398006,0.0,55.593,0.13511073738134488,78.01988964181047,0.017253403282134115,6.575934828000754,4522.0,trt-int8,687.637697899883,ina3221,687.599,1
mobilenet_v3_large,INT8,1,25W,default,inference,128,64,12.103168,11.857845217391304,10.7229664,12.063744,1.0206886477358377,10.798964696370522,3.4068674607564895,0.0,55.937,0.13170968195945212,77.97622259993888,0.017289628070939884,6.573915000999477,4510.0,trt-int8,685.512141859079,ina3221,685.571,2
mobilenet_v3_large,INT8,1,MAXN,default,inference,128,64,13.14624,12.916317144981413,11.63008,13.14624,1.017800960787644,13.073422352097127,3.2589852650955398,0.0,56.531,0.19858060929832702,84.35597373958149,0.017588818544533254,6.53029023199997,4796.0,trt-int8,733.4681415253319,ina3221,733.509,0
mobilenet_v3_large,INT8,1,MAXN,default,inference,128,64,13.106879999999999,12.892451543441226,11.7601792,13.106879999999999,1.0166320932707216,11.24164801987198,3.743310252862807,0.0,56.937,0.13223933267442134,84.23982083652062,0.017455412523108293,6.540747242001089,4826.0,trt-int8,737.6627897336252,ina3221,737.627,1
mobilenet_v3_large,INT8,1,MAXN,default,inference,128,64,13.1856,12.953664320000003,11.7463808,13.1856,1.0179050247304848,13.053099600240094,3.7621340779947485,0.0,57.312,0.13355816640874552,84.65954392017821,0.01753148559125662,6.533728522999809,4829.0,trt-int8,737.8551827370794,ina3221,737.931,2
mobilenet_v3_large,INT8,2,15W,default,inference,128,64,10.402175999999999,10.23832580035026,9.452928,10.402175999999999,1.0160036125871412,6.643533892886453,3.64598517353025,0.0,53.5,0.10598194753688624,67.30699502180772,0.027371693786827054,6.56982837599935,2459.0,trt-int8,373.81348744939373,ina3221,373.887,0
mobilenet_v3_large,INT8,2,15W,default,inference,128,64,10.441728,10.292178401446652,9.492479999999999,10.441728,1.0145304125832415,7.420012835396747,3.322727828553585,0.0,53.812,0.07774857104754732,67.75838216680711,0.0274325433873713,6.581567557999733,2470.0,trt-int8,374.82551439810254,ina3221,374.79,1
mobilenet_v3_large,INT8,2,15W,default,inference,128,64,10.441728,10.302601531914892,9.492479999999999,10.441728,1.0135040132974307,9.939575630238883,3.6807612015519555,0.0,54.093,0.08102427698376424,67.9119878603618,0.027483604961700447,6.59373785400021,2471.0,trt-int8,374.67139582455445,ina3221,374.681,2
mobilenet_v3_large,INT8,2,25W,default,inference,128,64,12.02432,11.714331846435101,10.469408,11.984896,1.0264622991416479,9.825965299266773,3.5990800705144697,0.0,55.031,0.19258275418049156,77.1369473273846,0.022508592742160667,6.580230533998474,3427.0,trt-int8,520.4102591637568,ina3221,520.452,0
mobilenet_v3_large,INT8,2,25W,default,inference,128,64,11.984896,11.770060962025315,10.661760000000001,11.984896,1.0182526699451961,10.947279162893041,3.466962490437541,0.0,55.406,0.14662371234763316,77.5227263803067,0.022607969198106356,6.58434669000053,3429.0,trt-int8,520.6353415256789,ina3221,520.678,1
